sample_id,userid,sensor,body_part,side,sequence_length
114709,user12,vicon,hand,right,3000
114710,user12,vicon,hand,right,3000
114711,user12,vicon,hand,right,3000
114712,user12,vicon,hand,right,3000
114713,user12,vicon,hand,right,3000
114714,user12,vicon,hand,right,3000
114715,user12,vicon,hand,right,3000
114716,user12,vicon,hand,right,3000
114717,user12,vicon,hand,right,3000
114718,user12,vicon,hand,right,3000
114719,user12,vicon,hand,right,3000
114720,user12,vicon,hand,right,3000
114721,user12,vicon,hand,right,3000
114722,user12,vicon,hand,right,3000
114723,user12,vicon,hand,right,3000
114724,user12,vicon,hand,right,3500
114725,user12,vicon,hand,right,3500
114726,user12,vicon,hand,right,3500
114727,user12,vicon,hand,right,3500
114728,user12,vicon,hand,right,3500
114729,user12,vicon,hand,right,3500
114730,user12,vicon,hand,right,3500
114731,user12,vicon,hand,right,3500
114732,user12,vicon,hand,right,3500
114733,user12,vicon,hand,right,3500
114734,user12,vicon,hand,right,3500
114735,user12,vicon,hand,right,3500
114736,user12,vicon,hand,right,3500
114737,user12,vicon,hand,right,3500
114738,user12,vicon,hand,right,4000
114739,user12,vicon,hand,right,4000
114740,user12,vicon,hand,right,4000
114741,user12,vicon,hand,right,4000
114742,user12,vicon,hand,right,4000
114743,user12,vicon,hand,right,4000
114744,user12,vicon,hand,right,4000
114745,user12,vicon,hand,right,4000
114746,user12,vicon,hand,right,4000
114747,user12,vicon,hand,right,4000
114748,user12,vicon,hand,right,4000
114749,user12,vicon,hand,right,4000
114750,user12,vicon,hand,right,4000
114751,user12,smartwatch,hand,left,3000
114752,user12,smartwatch,hand,left,3000
114753,user12,smartwatch,hand,left,3000
114754,user12,smartwatch,hand,left,3000
114755,user12,smartwatch,hand,left,3000
114756,user12,smartwatch,hand,left,3000
114757,user12,smartwatch,hand,left,3000
114758,user12,smartwatch,hand,left,3000
114759,user12,smartwatch,hand,left,3000
114760,user12,smartwatch,hand,left,3000
114761,user12,smartwatch,hand,left,3000
114762,user12,smartwatch,hand,left,3000
114763,user12,smartwatch,hand,left,3000
114764,user12,smartwatch,hand,left,3000
114765,user12,smartwatch,hand,left,3000
114766,user12,smartwatch,hand,left,3000
114767,user12,smartwatch,hand,left,3000
114768,user12,smartwatch,hand,left,3000
114769,user12,smartwatch,hand,left,3000
114770,user12,smartwatch,hand,left,3000
114771,user12,smartwatch,hand,left,3000
114772,user12,smartwatch,hand,left,3000
114773,user12,smartwatch,hand,left,3000
114774,user12,smartwatch,hand,left,3000
114775,user12,smartwatch,hand,left,3000
114776,user12,smartwatch,hand,left,3000
114777,user12,smartwatch,hand,left,3000
114778,user12,smartwatch,hand,left,3000
114779,user12,smartwatch,hand,left,3000
114780,user12,smartwatch,hand,left,3000
114781,user12,smartwatch,hand,left,3000
114782,user12,smartwatch,hand,left,3000
114783,user12,smartwatch,hand,left,3000
114784,user12,smartwatch,hand,left,3000
114785,user12,smartwatch,hand,left,3000
114786,user12,smartwatch,hand,left,3000
114787,user12,smartwatch,hand,left,3000
114788,user12,smartwatch,hand,left,3000
114789,user12,smartwatch,hand,left,3000
114790,user12,smartwatch,hand,left,3000
114791,user12,smartwatch,hand,left,3000
114792,user12,smartwatch,hand,left,3000
114793,user12,smartwatch,hand,left,3000
114794,user12,smartwatch,hand,left,3000
114795,user12,smartwatch,hand,left,3000
114796,user12,smartwatch,hand,left,3000
114797,user12,smartwatch,hand,left,3000
114798,user12,smartwatch,hand,left,3000
114799,user12,smartwatch,hand,left,3000
114800,user12,smartwatch,hand,left,3000
114801,user12,smartwatch,hand,left,3000
114802,user12,smartwatch,hand,left,3000
114803,user12,smartwatch,hand,left,3000
114804,user12,smartwatch,hand,left,3000
114805,user12,smartwatch,hand,left,3000
114806,user12,smartwatch,hand,left,3000
114807,user12,smartwatch,hand,left,3000
114808,user12,smartwatch,hand,left,3000
114809,user12,smartwatch,hand,left,3000
114810,user12,smartwatch,hand,left,3000
114811,user12,smartwatch,hand,left,3000
114812,user12,smartwatch,hand,left,3000
114813,user12,smartwatch,hand,left,3500
114814,user12,smartwatch,hand,left,3500
114815,user12,smartwatch,hand,left,3500
114816,user12,smartwatch,hand,left,3500
114817,user12,smartwatch,hand,left,3500
114818,user12,smartwatch,hand,left,3500
114819,user12,smartwatch,hand,left,3500
114820,user12,smartwatch,hand,left,3500
114821,user12,smartwatch,hand,left,3500
114822,user12,smartwatch,hand,left,3500
114823,user12,smartwatch,hand,left,3500
114824,user12,smartwatch,hand,left,3500
114825,user12,smartwatch,hand,left,3500
114826,user12,smartwatch,hand,left,3500
114827,user12,smartwatch,hand,left,3500
114828,user12,smartwatch,hand,left,3500
114829,user12,smartwatch,hand,left,3500
114830,user12,smartwatch,hand,left,3500
114831,user12,smartwatch,hand,left,3500
114832,user12,smartwatch,hand,left,3500
114833,user12,smartwatch,hand,left,3500
114834,user12,smartwatch,hand,left,3500
114835,user12,smartwatch,hand,left,3500
114836,user12,smartwatch,hand,left,3500
114837,user12,smartwatch,hand,left,3500
114838,user12,smartwatch,hand,left,3500
114839,user12,smartwatch,hand,left,3500
114840,user12,smartwatch,hand,left,3500
114841,user12,smartwatch,hand,left,3500
114842,user12,smartwatch,hand,left,3500
114843,user12,smartwatch,hand,left,3500
114844,user12,smartwatch,hand,left,3500
114845,user12,smartwatch,hand,left,3500
114846,user12,smartwatch,hand,left,3500
114847,user12,smartwatch,hand,left,3500
114848,user12,smartwatch,hand,left,3500
114849,user12,smartwatch,hand,left,3500
114850,user12,smartwatch,hand,left,3500
114851,user12,smartwatch,hand,left,3500
114852,user12,smartwatch,hand,left,3500
114853,user12,smartwatch,hand,left,3500
114854,user12,smartwatch,hand,left,3500
114855,user12,smartwatch,hand,left,3500
114856,user12,smartwatch,hand,left,3500
114857,user12,smartwatch,hand,left,3500
114858,user12,smartwatch,hand,left,3500
114859,user12,smartwatch,hand,left,3500
114860,user12,smartwatch,hand,left,3500
114861,user12,smartwatch,hand,left,3500
114862,user12,smartwatch,hand,left,3500
114863,user12,smartwatch,hand,left,3500
114864,user12,smartwatch,hand,left,3500
114865,user12,smartwatch,hand,left,3500
114866,user12,smartwatch,hand,left,3500
114867,user12,smartwatch,hand,left,3500
114868,user12,smartwatch,hand,left,3500
114869,user12,smartwatch,hand,left,3500
114870,user12,smartwatch,hand,left,3500
114871,user12,smartwatch,hand,left,3500
114872,user12,smartwatch,hand,left,3500
114873,user12,smartwatch,hand,left,3500
114874,user12,smartwatch,hand,left,4000
114875,user12,smartwatch,hand,left,4000
114876,user12,smartwatch,hand,left,4000
114877,user12,smartwatch,hand,left,4000
114878,user12,smartwatch,hand,left,4000
114879,user12,smartwatch,hand,left,4000
114880,user12,smartwatch,hand,left,4000
114881,user12,smartwatch,hand,left,4000
114882,user12,smartwatch,hand,left,4000
114883,user12,smartwatch,hand,left,4000
114884,user12,smartwatch,hand,left,4000
114885,user12,smartwatch,hand,left,4000
114886,user12,smartwatch,hand,left,4000
114887,user12,smartwatch,hand,left,4000
114888,user12,smartwatch,hand,left,4000
114889,user12,smartwatch,hand,left,4000
114890,user12,smartwatch,hand,left,4000
114891,user12,smartwatch,hand,left,4000
114892,user12,smartwatch,hand,left,4000
114893,user12,smartwatch,hand,left,4000
114894,user12,smartwatch,hand,left,4000
114895,user12,smartwatch,hand,left,4000
114896,user12,smartwatch,hand,left,4000
114897,user12,smartwatch,hand,left,4000
114898,user12,smartwatch,hand,left,4000
114899,user12,smartwatch,hand,left,4000
114900,user12,smartwatch,hand,left,4000
114901,user12,smartwatch,hand,left,4000
114902,user12,smartwatch,hand,left,4000
114903,user12,smartwatch,hand,left,4000
114904,user12,smartwatch,hand,left,4000
114905,user12,smartwatch,hand,left,4000
114906,user12,smartwatch,hand,left,4000
114907,user12,smartwatch,hand,left,4000
114908,user12,smartwatch,hand,left,4000
114909,user12,smartwatch,hand,left,4000
114910,user12,smartwatch,hand,left,4000
114911,user12,smartwatch,hand,left,4000
114912,user12,smartwatch,hand,left,4000
114913,user12,smartwatch,hand,left,4000
114914,user12,smartwatch,hand,left,4000
114915,user12,smartwatch,hand,left,4000
114916,user12,smartwatch,hand,left,4000
114917,user12,smartwatch,hand,left,4000
114918,user12,smartwatch,hand,left,4000
114919,user12,smartwatch,hand,left,4000
114920,user12,smartwatch,hand,left,4000
114921,user12,smartwatch,hand,left,4000
114922,user12,smartwatch,hand,left,4000
114923,user12,smartwatch,hand,left,4000
114924,user12,smartwatch,hand,left,4000
114925,user12,smartwatch,hand,left,4000
114926,user12,smartwatch,hand,left,4000
114927,user12,smartwatch,hand,left,4000
114928,user12,smartwatch,hand,left,4000
114929,user12,smartwatch,hand,left,4000
114930,user12,smartwatch,hand,left,4000
114931,user12,smartwatch,hand,left,4000
114932,user12,smartwatch,hand,left,4000
114933,user12,smartwatch,hand,left,4000
114934,user12,smartwatch,hand,right,3000
114935,user12,smartwatch,hand,right,3000
114936,user12,smartwatch,hand,right,3000
114937,user12,smartwatch,hand,right,3000
114938,user12,smartwatch,hand,right,3000
114939,user12,smartwatch,hand,right,3000
114940,user12,smartwatch,hand,right,3000
114941,user12,smartwatch,hand,right,3000
114942,user12,smartwatch,hand,right,3000
114943,user12,smartwatch,hand,right,3000
114944,user12,smartwatch,hand,right,3000
114945,user12,smartwatch,hand,right,3000
114946,user12,smartwatch,hand,right,3000
114947,user12,smartwatch,hand,right,3000
114948,user12,smartwatch,hand,right,3000
114949,user12,smartwatch,hand,right,3000
114950,user12,smartwatch,hand,right,3000
114951,user12,smartwatch,hand,right,3000
114952,user12,smartwatch,hand,right,3000
114953,user12,smartwatch,hand,right,3000
114954,user12,smartwatch,hand,right,3000
114955,user12,smartwatch,hand,right,3000
114956,user12,smartwatch,hand,right,3000
114957,user12,smartwatch,hand,right,3000
114958,user12,smartwatch,hand,right,3000
114959,user12,smartwatch,hand,right,3000
114960,user12,smartwatch,hand,right,3000
114961,user12,smartwatch,hand,right,3000
114962,user12,smartwatch,hand,right,3000
114963,user12,smartwatch,hand,right,3000
114964,user12,smartwatch,hand,right,3000
114965,user12,smartwatch,hand,right,3000
114966,user12,smartwatch,hand,right,3000
114967,user12,smartwatch,hand,right,3000
114968,user12,smartwatch,hand,right,3000
114969,user12,smartwatch,hand,right,3000
114970,user12,smartwatch,hand,right,3000
114971,user12,smartwatch,hand,right,3000
114972,user12,smartwatch,hand,right,3000
114973,user12,smartwatch,hand,right,3000
114974,user12,smartwatch,hand,right,3000
114975,user12,smartwatch,hand,right,3000
114976,user12,smartwatch,hand,right,3000
114977,user12,smartwatch,hand,right,3000
114978,user12,smartwatch,hand,right,3000
114979,user12,smartwatch,hand,right,3000
114980,user12,smartwatch,hand,right,3000
114981,user12,smartwatch,hand,right,3000
114982,user12,smartwatch,hand,right,3000
114983,user12,smartwatch,hand,right,3000
114984,user12,smartwatch,hand,right,3000
114985,user12,smartwatch,hand,right,3000
114986,user12,smartwatch,hand,right,3000
114987,user12,smartwatch,hand,right,3000
114988,user12,smartwatch,hand,right,3000
114989,user12,smartwatch,hand,right,3000
114990,user12,smartwatch,hand,right,3000
114991,user12,smartwatch,hand,right,3000
114992,user12,smartwatch,hand,right,3000
114993,user12,smartwatch,hand,right,3000
114994,user12,smartwatch,hand,right,3000
114995,user12,smartwatch,hand,right,3000
114996,user12,smartwatch,hand,right,3500
114997,user12,smartwatch,hand,right,3500
114998,user12,smartwatch,hand,right,3500
114999,user12,smartwatch,hand,right,3500
115000,user12,smartwatch,hand,right,3500
115001,user12,smartwatch,hand,right,3500
115002,user12,smartwatch,hand,right,3500
115003,user12,smartwatch,hand,right,3500
115004,user12,smartwatch,hand,right,3500
115005,user12,smartwatch,hand,right,3500
115006,user12,smartwatch,hand,right,3500
115007,user12,smartwatch,hand,right,3500
115008,user12,smartwatch,hand,right,3500
115009,user12,smartwatch,hand,right,3500
115010,user12,smartwatch,hand,right,3500
115011,user12,smartwatch,hand,right,3500
115012,user12,smartwatch,hand,right,3500
115013,user12,smartwatch,hand,right,3500
115014,user12,smartwatch,hand,right,3500
115015,user12,smartwatch,hand,right,3500
115016,user12,smartwatch,hand,right,3500
115017,user12,smartwatch,hand,right,3500
115018,user12,smartwatch,hand,right,3500
115019,user12,smartwatch,hand,right,3500
115020,user12,smartwatch,hand,right,3500
115021,user12,smartwatch,hand,right,3500
115022,user12,smartwatch,hand,right,3500
115023,user12,smartwatch,hand,right,3500
115024,user12,smartwatch,hand,right,3500
115025,user12,smartwatch,hand,right,3500
115026,user12,smartwatch,hand,right,3500
115027,user12,smartwatch,hand,right,3500
115028,user12,smartwatch,hand,right,3500
115029,user12,smartwatch,hand,right,3500
115030,user12,smartwatch,hand,right,3500
115031,user12,smartwatch,hand,right,3500
115032,user12,smartwatch,hand,right,3500
115033,user12,smartwatch,hand,right,3500
115034,user12,smartwatch,hand,right,3500
115035,user12,smartwatch,hand,right,3500
115036,user12,smartwatch,hand,right,3500
115037,user12,smartwatch,hand,right,3500
115038,user12,smartwatch,hand,right,3500
115039,user12,smartwatch,hand,right,3500
115040,user12,smartwatch,hand,right,3500
115041,user12,smartwatch,hand,right,3500
115042,user12,smartwatch,hand,right,3500
115043,user12,smartwatch,hand,right,3500
115044,user12,smartwatch,hand,right,3500
115045,user12,smartwatch,hand,right,3500
115046,user12,smartwatch,hand,right,3500
115047,user12,smartwatch,hand,right,3500
115048,user12,smartwatch,hand,right,3500
115049,user12,smartwatch,hand,right,3500
115050,user12,smartwatch,hand,right,3500
115051,user12,smartwatch,hand,right,3500
115052,user12,smartwatch,hand,right,3500
115053,user12,smartwatch,hand,right,3500
115054,user12,smartwatch,hand,right,3500
115055,user12,smartwatch,hand,right,3500
115056,user12,smartwatch,hand,right,3500
115057,user12,smartwatch,hand,right,3500
115058,user12,smartwatch,hand,right,4000
115059,user12,smartwatch,hand,right,4000
115060,user12,smartwatch,hand,right,4000
115061,user12,smartwatch,hand,right,4000
115062,user12,smartwatch,hand,right,4000
115063,user12,smartwatch,hand,right,4000
115064,user12,smartwatch,hand,right,4000
115065,user12,smartwatch,hand,right,4000
115066,user12,smartwatch,hand,right,4000
115067,user12,smartwatch,hand,right,4000
115068,user12,smartwatch,hand,right,4000
115069,user12,smartwatch,hand,right,4000
115070,user12,smartwatch,hand,right,4000
115071,user12,smartwatch,hand,right,4000
115072,user12,smartwatch,hand,right,4000
115073,user12,smartwatch,hand,right,4000
115074,user12,smartwatch,hand,right,4000
115075,user12,smartwatch,hand,right,4000
115076,user12,smartwatch,hand,right,4000
115077,user12,smartwatch,hand,right,4000
115078,user12,smartwatch,hand,right,4000
115079,user12,smartwatch,hand,right,4000
115080,user12,smartwatch,hand,right,4000
115081,user12,smartwatch,hand,right,4000
115082,user12,smartwatch,hand,right,4000
115083,user12,smartwatch,hand,right,4000
115084,user12,smartwatch,hand,right,4000
115085,user12,smartwatch,hand,right,4000
115086,user12,smartwatch,hand,right,4000
115087,user12,smartwatch,hand,right,4000
115088,user12,smartwatch,hand,right,4000
115089,user12,smartwatch,hand,right,4000
115090,user12,smartwatch,hand,right,4000
115091,user12,smartwatch,hand,right,4000
115092,user12,smartwatch,hand,right,4000
115093,user12,smartwatch,hand,right,4000
115094,user12,smartwatch,hand,right,4000
115095,user12,smartwatch,hand,right,4000
115096,user12,smartwatch,hand,right,4000
115097,user12,smartwatch,hand,right,4000
115098,user12,smartwatch,hand,right,4000
115099,user12,smartwatch,hand,right,4000
115100,user12,smartwatch,hand,right,4000
115101,user12,smartwatch,hand,right,4000
115102,user12,smartwatch,hand,right,4000
115103,user12,smartwatch,hand,right,4000
115104,user12,smartwatch,hand,right,4000
115105,user12,smartwatch,hand,right,4000
115106,user12,smartwatch,hand,right,4000
115107,user12,smartwatch,hand,right,4000
115108,user12,smartwatch,hand,right,4000
115109,user12,smartwatch,hand,right,4000
115110,user12,smartwatch,hand,right,4000
115111,user12,smartwatch,hand,right,4000
115112,user12,smartwatch,hand,right,4000
115113,user12,smartwatch,hand,right,4000
115114,user12,smartwatch,hand,right,4000
115115,user12,smartwatch,hand,right,4000
115116,user12,smartwatch,hand,right,4000
115117,user12,smartwatch,hand,right,4000
115118,user12,smartwatch,hand,right,4000
115119,user12,vicon,foot,left,3000
115120,user12,vicon,foot,left,3000
115121,user12,vicon,foot,left,3500
115122,user12,vicon,foot,left,4000
115123,user12,vicon,hand,left,3000
115124,user12,vicon,hand,left,3000
115125,user12,vicon,hand,left,3000
115126,user12,vicon,hand,left,3000
115127,user12,vicon,hand,left,3000
115128,user12,vicon,hand,left,3000
115129,user12,vicon,hand,left,3000
115130,user12,vicon,hand,left,3500
115131,user12,vicon,hand,left,3500
115132,user12,vicon,hand,left,3500
115133,user12,vicon,hand,left,3500
115134,user12,vicon,hand,left,3500
115135,user12,vicon,hand,left,3500
115136,user12,vicon,hand,left,4000
115137,user12,vicon,hand,left,4000
115138,user12,vicon,hand,left,4000
115139,user12,vicon,hand,left,4000
115140,user12,vicon,hand,left,4000
115141,user12,vicon,foot,right,3000
115142,user12,vicon,foot,right,3000
115143,user12,vicon,foot,right,3000
115144,user12,vicon,foot,right,3000
115145,user12,vicon,foot,right,3000
115146,user12,vicon,foot,right,3000
115147,user12,vicon,foot,right,3000
115148,user12,vicon,foot,right,3000
115149,user12,vicon,foot,right,3000
115150,user12,vicon,foot,right,3000
115151,user12,vicon,foot,right,3000
115152,user12,vicon,foot,right,3000
115153,user12,vicon,foot,right,3000
115154,user12,vicon,foot,right,3000
115155,user12,vicon,foot,right,3000
115156,user12,vicon,foot,right,3000
115157,user12,vicon,foot,right,3000
115158,user12,vicon,foot,right,3500
115159,user12,vicon,foot,right,3500
115160,user12,vicon,foot,right,3500
115161,user12,vicon,foot,right,3500
115162,user12,vicon,foot,right,3500
115163,user12,vicon,foot,right,3500
115164,user12,vicon,foot,right,3500
115165,user12,vicon,foot,right,3500
115166,user12,vicon,foot,right,3500
115167,user12,vicon,foot,right,3500
115168,user12,vicon,foot,right,3500
115169,user12,vicon,foot,right,3500
115170,user12,vicon,foot,right,3500
115171,user12,vicon,foot,right,3500
115172,user12,vicon,foot,right,3500
115173,user12,vicon,foot,right,3500
115174,user12,vicon,foot,right,4000
115175,user12,vicon,foot,right,4000
115176,user12,vicon,foot,right,4000
115177,user12,vicon,foot,right,4000
115178,user12,vicon,foot,right,4000
115179,user12,vicon,foot,right,4000
115180,user12,vicon,foot,right,4000
115181,user12,vicon,foot,right,4000
115182,user12,vicon,foot,right,4000
115183,user12,vicon,foot,right,4000
115184,user12,vicon,foot,right,4000
115185,user12,vicon,foot,right,4000
115186,user12,vicon,foot,right,4000
115187,user12,vicon,foot,right,4000
115188,user12,vicon,foot,right,4000
115189,user12,vicon,hand,right,3000
115190,user12,vicon,hand,right,3000
115191,user12,vicon,hand,right,3000
115192,user12,vicon,hand,right,3000
115193,user12,vicon,hand,right,3000
115194,user12,vicon,hand,right,3000
115195,user12,vicon,hand,right,3000
115196,user12,vicon,hand,right,3000
115197,user12,vicon,hand,right,3000
115198,user12,vicon,hand,right,3000
115199,user12,vicon,hand,right,3000
115200,user12,vicon,hand,right,3000
115201,user12,vicon,hand,right,3000
115202,user12,vicon,hand,right,3000
115203,user12,vicon,hand,right,3000
115204,user12,vicon,hand,right,3000
115205,user12,vicon,hand,right,3500
115206,user12,vicon,hand,right,3500
115207,user12,vicon,hand,right,3500
115208,user12,vicon,hand,right,3500
115209,user12,vicon,hand,right,3500
115210,user12,vicon,hand,right,3500
115211,user12,vicon,hand,right,3500
115212,user12,vicon,hand,right,3500
115213,user12,vicon,hand,right,3500
115214,user12,vicon,hand,right,3500
115215,user12,vicon,hand,right,3500
115216,user12,vicon,hand,right,3500
115217,user12,vicon,hand,right,3500
115218,user12,vicon,hand,right,3500
115219,user12,vicon,hand,right,3500
115220,user12,vicon,hand,right,4000
115221,user12,vicon,hand,right,4000
115222,user12,vicon,hand,right,4000
115223,user12,vicon,hand,right,4000
115224,user12,vicon,hand,right,4000
115225,user12,vicon,hand,right,4000
115226,user12,vicon,hand,right,4000
115227,user12,vicon,hand,right,4000
115228,user12,vicon,hand,right,4000
115229,user12,vicon,hand,right,4000
115230,user12,vicon,hand,right,4000
115231,user12,vicon,hand,right,4000
115232,user12,vicon,hand,right,4000
115233,user12,vicon,hand,right,4000
115234,user12,smartwatch,hand,left,3000
115235,user12,smartwatch,hand,left,3000
115236,user12,smartwatch,hand,left,3000
115237,user12,smartwatch,hand,left,3000
115238,user12,smartwatch,hand,left,3000
115239,user12,smartwatch,hand,left,3000
115240,user12,smartwatch,hand,left,3000
115241,user12,smartwatch,hand,left,3000
115242,user12,smartwatch,hand,left,3000
115243,user12,smartwatch,hand,left,3000
115244,user12,smartwatch,hand,left,3000
115245,user12,smartwatch,hand,left,3000
115246,user12,smartwatch,hand,left,3000
115247,user12,smartwatch,hand,left,3000
115248,user12,smartwatch,hand,left,3000
115249,user12,smartwatch,hand,left,3000
115250,user12,smartwatch,hand,left,3000
115251,user12,smartwatch,hand,left,3000
115252,user12,smartwatch,hand,left,3000
115253,user12,smartwatch,hand,left,3000
115254,user12,smartwatch,hand,left,3000
115255,user12,smartwatch,hand,left,3000
115256,user12,smartwatch,hand,left,3000
115257,user12,smartwatch,hand,left,3000
115258,user12,smartwatch,hand,left,3000
115259,user12,smartwatch,hand,left,3000
115260,user12,smartwatch,hand,left,3000
115261,user12,smartwatch,hand,left,3000
115262,user12,smartwatch,hand,left,3000
115263,user12,smartwatch,hand,left,3000
115264,user12,smartwatch,hand,left,3000
115265,user12,smartwatch,hand,left,3000
115266,user12,smartwatch,hand,left,3000
115267,user12,smartwatch,hand,left,3500
115268,user12,smartwatch,hand,left,3500
115269,user12,smartwatch,hand,left,3500
115270,user12,smartwatch,hand,left,3500
115271,user12,smartwatch,hand,left,3500
115272,user12,smartwatch,hand,left,3500
115273,user12,smartwatch,hand,left,3500
115274,user12,smartwatch,hand,left,3500
115275,user12,smartwatch,hand,left,3500
115276,user12,smartwatch,hand,left,3500
115277,user12,smartwatch,hand,left,3500
115278,user12,smartwatch,hand,left,3500
115279,user12,smartwatch,hand,left,3500
115280,user12,smartwatch,hand,left,3500
115281,user12,smartwatch,hand,left,3500
115282,user12,smartwatch,hand,left,3500
115283,user12,smartwatch,hand,left,3500
115284,user12,smartwatch,hand,left,3500
115285,user12,smartwatch,hand,left,3500
115286,user12,smartwatch,hand,left,3500
115287,user12,smartwatch,hand,left,3500
115288,user12,smartwatch,hand,left,3500
115289,user12,smartwatch,hand,left,3500
115290,user12,smartwatch,hand,left,3500
115291,user12,smartwatch,hand,left,3500
115292,user12,smartwatch,hand,left,3500
115293,user12,smartwatch,hand,left,3500
115294,user12,smartwatch,hand,left,3500
115295,user12,smartwatch,hand,left,3500
115296,user12,smartwatch,hand,left,3500
115297,user12,smartwatch,hand,left,3500
115298,user12,smartwatch,hand,left,3500
115299,user12,smartwatch,hand,left,3500
115300,user12,smartwatch,hand,left,4000
115301,user12,smartwatch,hand,left,4000
115302,user12,smartwatch,hand,left,4000
115303,user12,smartwatch,hand,left,4000
115304,user12,smartwatch,hand,left,4000
115305,user12,smartwatch,hand,left,4000
115306,user12,smartwatch,hand,left,4000
115307,user12,smartwatch,hand,left,4000
115308,user12,smartwatch,hand,left,4000
115309,user12,smartwatch,hand,left,4000
115310,user12,smartwatch,hand,left,4000
115311,user12,smartwatch,hand,left,4000
115312,user12,smartwatch,hand,left,4000
115313,user12,smartwatch,hand,left,4000
115314,user12,smartwatch,hand,left,4000
115315,user12,smartwatch,hand,left,4000
115316,user12,smartwatch,hand,left,4000
115317,user12,smartwatch,hand,left,4000
115318,user12,smartwatch,hand,left,4000
115319,user12,smartwatch,hand,left,4000
115320,user12,smartwatch,hand,left,4000
115321,user12,smartwatch,hand,left,4000
115322,user12,smartwatch,hand,left,4000
115323,user12,smartwatch,hand,left,4000
115324,user12,smartwatch,hand,left,4000
115325,user12,smartwatch,hand,left,4000
115326,user12,smartwatch,hand,left,4000
115327,user12,smartwatch,hand,left,4000
115328,user12,smartwatch,hand,left,4000
115329,user12,smartwatch,hand,left,4000
115330,user12,smartwatch,hand,left,4000
115331,user12,smartwatch,hand,left,4000
115332,user12,smartwatch,hand,right,3000
115333,user12,smartwatch,hand,right,3000
115334,user12,smartwatch,hand,right,3000
115335,user12,smartwatch,hand,right,3000
115336,user12,smartwatch,hand,right,3000
115337,user12,smartwatch,hand,right,3000
115338,user12,smartwatch,hand,right,3000
115339,user12,smartwatch,hand,right,3000
115340,user12,smartwatch,hand,right,3000
115341,user12,smartwatch,hand,right,3000
115342,user12,smartwatch,hand,right,3000
115343,user12,smartwatch,hand,right,3000
115344,user12,smartwatch,hand,right,3000
115345,user12,smartwatch,hand,right,3000
115346,user12,smartwatch,hand,right,3000
115347,user12,smartwatch,hand,right,3000
115348,user12,smartwatch,hand,right,3000
115349,user12,smartwatch,hand,right,3000
115350,user12,smartwatch,hand,right,3000
115351,user12,smartwatch,hand,right,3000
115352,user12,smartwatch,hand,right,3000
115353,user12,smartwatch,hand,right,3000
115354,user12,smartwatch,hand,right,3000
115355,user12,smartwatch,hand,right,3000
115356,user12,smartwatch,hand,right,3000
115357,user12,smartwatch,hand,right,3000
115358,user12,smartwatch,hand,right,3000
115359,user12,smartwatch,hand,right,3000
115360,user12,smartwatch,hand,right,3000
115361,user12,smartwatch,hand,right,3000
115362,user12,smartwatch,hand,right,3000
115363,user12,smartwatch,hand,right,3000
115364,user12,smartwatch,hand,right,3000
115365,user12,smartwatch,hand,right,3000
115366,user12,smartwatch,hand,right,3500
115367,user12,smartwatch,hand,right,3500
115368,user12,smartwatch,hand,right,3500
115369,user12,smartwatch,hand,right,3500
115370,user12,smartwatch,hand,right,3500
115371,user12,smartwatch,hand,right,3500
115372,user12,smartwatch,hand,right,3500
115373,user12,smartwatch,hand,right,3500
115374,user12,smartwatch,hand,right,3500
115375,user12,smartwatch,hand,right,3500
115376,user12,smartwatch,hand,right,3500
115377,user12,smartwatch,hand,right,3500
115378,user12,smartwatch,hand,right,3500
115379,user12,smartwatch,hand,right,3500
115380,user12,smartwatch,hand,right,3500
115381,user12,smartwatch,hand,right,3500
115382,user12,smartwatch,hand,right,3500
115383,user12,smartwatch,hand,right,3500
115384,user12,smartwatch,hand,right,3500
115385,user12,smartwatch,hand,right,3500
115386,user12,smartwatch,hand,right,3500
115387,user12,smartwatch,hand,right,3500
115388,user12,smartwatch,hand,right,3500
115389,user12,smartwatch,hand,right,3500
115390,user12,smartwatch,hand,right,3500
115391,user12,smartwatch,hand,right,3500
115392,user12,smartwatch,hand,right,3500
115393,user12,smartwatch,hand,right,3500
115394,user12,smartwatch,hand,right,3500
115395,user12,smartwatch,hand,right,3500
115396,user12,smartwatch,hand,right,3500
115397,user12,smartwatch,hand,right,3500
115398,user12,smartwatch,hand,right,3500
115399,user12,smartwatch,hand,right,4000
115400,user12,smartwatch,hand,right,4000
115401,user12,smartwatch,hand,right,4000
115402,user12,smartwatch,hand,right,4000
115403,user12,smartwatch,hand,right,4000
115404,user12,smartwatch,hand,right,4000
115405,user12,smartwatch,hand,right,4000
115406,user12,smartwatch,hand,right,4000
115407,user12,smartwatch,hand,right,4000
115408,user12,smartwatch,hand,right,4000
115409,user12,smartwatch,hand,right,4000
115410,user12,smartwatch,hand,right,4000
115411,user12,smartwatch,hand,right,4000
115412,user12,smartwatch,hand,right,4000
115413,user12,smartwatch,hand,right,4000
115414,user12,smartwatch,hand,right,4000
115415,user12,smartwatch,hand,right,4000
115416,user12,smartwatch,hand,right,4000
115417,user12,smartwatch,hand,right,4000
115418,user12,smartwatch,hand,right,4000
115419,user12,smartwatch,hand,right,4000
115420,user12,smartwatch,hand,right,4000
115421,user12,smartwatch,hand,right,4000
115422,user12,smartwatch,hand,right,4000
